date,warehouse,region,part_name,customer_segment,weather,fuel_price,promotion_event,quantity_sold
2024-07-03,WM2,Midwest,air_filter,OEM Dealerships,Hot,3.04,0,21
2024-07-03,WM2,Midwest,air_filter,Fleet Maintenance Companies,Hot,3.04,0,29
2024-07-03,WM2,Midwest,air_filter,Distributors / Jobbers,Hot,3.04,0,24
2024-07-03,WM2,Midwest,wiper_blade,OEM Dealerships,Hot,3.04,0,31
2024-07-03,WM2,Midwest,wiper_blade,Fleet Maintenance Companies,Hot,3.04,0,42
2024-07-03,WM2,Midwest,wiper_blade,Distributors / Jobbers,Hot,3.04,0,38
2024-07-03,WM3,South,brake_pad_left,OEM Dealerships,Hot,3.04,0,21
2024-07-03,WM3,South,brake_pad_left,Fleet Maintenance Companies,Hot,3.04,0,27
2024-07-03,WM3,South,brake_pad_left,Distributors / Jobbers,Hot,3.04,0,21
2024-07-03,WM3,South,brake_pad_right,OEM Dealerships,Hot,3.04,0,24
2024-07-03,WM3,South,brake_pad_right,Fleet Maintenance Companies,Hot,3.04,0,25
2024-07-03,WM3,South,brake_pad_right,Distributors / Jobbers,Hot,3.04,0,22
2024-07-03,WM3,South,engine_oil_filter,OEM Dealerships,Hot,3.04,0,32
2024-07-03,WM3,South,engine_oil_filter,Fleet Maintenance Companies,Hot,3.04,0,38
2024-07-03,WM3,South,engine_oil_filter,Distributors / Jobbers,Hot,3.04,0,24
2024-07-03,WM3,South,fuel_filter,OEM Dealerships,Hot,3.04,0,22
2024-07-03,WM3,South,fuel_filter,Fleet Maintenance Companies,Hot,3.04,0,25
2024-07-03,WM3,South,fuel_filter,Distributors / Jobbers,Hot,3.04,0,21
2024-07-03,WM3,South,air_filter,OEM Dealerships,Hot,3.04,0,28
2024-07-03,WM3,South,air_filter,Fleet Maintenance Companies,Hot,3.04,0,32
2024-07-03,WM3,South,air_filter,Distributors / Jobbers,Hot,3.04,0,21
2024-07-03,WM3,South,wiper_blade,OEM Dealerships,Hot,3.04,0,27
2024-07-03,WM3,South,wiper_blade,Fleet Maintenance Companies,Hot,3.04,0,31
2024-07-03,WM3,South,wiper_blade,Distributors / Jobbers,Hot,3.04,0,39
2024-07-03,WM4,West,brake_pad_left,OEM Dealerships,Hot,3.04,0,24
2024-07-03,WM4,West,brake_pad_left,Fleet Maintenance Companies,Hot,3.04,0,24
2024-07-03,WM4,West,brake_pad_left,Distributors / Jobbers,Hot,3.04,0,28
2024-07-03,WM4,West,brake_pad_right,OEM Dealerships,Hot,3.04,0,20
2024-07-03,WM4,West,brake_pad_right,Fleet Maintenance Companies,Hot,3.04,0,23
2024-07-03,WM4,West,brake_pad_right,Distributors / Jobbers,Hot,3.04,0,20
2024-07-03,WM4,West,engine_oil_filter,OEM Dealerships,Hot,3.04,0,32
2024-07-03,WM4,West,engine_oil_filter,Fleet Maintenance Companies,Hot,3.04,0,30
2024-07-03,WM4,West,engine_oil_filter,Distributors / Jobbers,Hot,3.04,0,35
2024-07-03,WM4,West,fuel_filter,OEM Dealerships,Hot,3.04,0,21
2024-07-03,WM4,West,fuel_filter,Fleet Maintenance Companies,Hot,3.04,0,25
2024-07-03,WM4,West,fuel_filter,Distributors / Jobbers,Hot,3.04,0,25
2024-07-03,WM4,West,air_filter,OEM Dealerships,Hot,3.04,0,25
2024-07-03,WM4,West,air_filter,Fleet Maintenance Companies,Hot,3.04,0,24
2024-07-03,WM4,West,air_filter,Distributors / Jobbers,Hot,3.04,0,27
2024-07-03,WM4,West,wiper_blade,OEM Dealerships,Hot,3.04,0,30
2024-07-03,WM4,West,wiper_blade,Fleet Maintenance Companies,Hot,3.04,0,41
2024-07-03,WM4,West,wiper_blade,Distributors / Jobbers,Hot,3.04,0,30
2024-07-04,WM1,Northeast,brake_pad_left,OEM Dealerships,Hot,3.01,0,17
2024-07-04,WM1,Northeast,brake_pad_left,Fleet Maintenance Companies,Hot,3.01,0,22
2024-07-04,WM1,Northeast,brake_pad_left,Distributors / Jobbers,Hot,3.01,0,19
2024-07-04,WM1,Northeast,brake_pad_right,OEM Dealerships,Hot,3.01,0,18
2024-07-04,WM1,Northeast,brake_pad_right,Fleet Maintenance Companies,Hot,3.01,0,21
2024-07-04,WM1,Northeast,brake_pad_right,Distributors / Jobbers,Hot,3.01,0,25
2024-07-04,WM1,Northeast,engine_oil_filter,OEM Dealerships,Hot,3.01,0,28
2024-07-04,WM1,Northeast,engine_oil_filter,Fleet Maintenance Companies,Hot,3.01,0,29
2024-07-04,WM1,Northeast,engine_oil_filter,Distributors / Jobbers,Hot,3.01,0,34
2024-07-04,WM1,Northeast,fuel_filter,OEM Dealerships,Hot,3.01,0,18
2024-07-04,WM1,Northeast,fuel_filter,Fleet Maintenance Companies,Hot,3.01,0,23
2024-07-04,WM1,Northeast,fuel_filter,Distributors / Jobbers,Hot,3.01,0,25
2024-07-04,WM1,Northeast,air_filter,OEM Dealerships,Hot,3.01,0,22
2024-07-04,WM1,Northeast,air_filter,Fleet Maintenance Companies,Hot,3.01,0,27
2024-07-04,WM1,Northeast,air_filter,Distributors / Jobbers,Hot,3.01,0,21
2024-07-04,WM1,Northeast,wiper_blade,OEM Dealerships,Hot,3.01,0,31
2024-07-04,WM1,Northeast,wiper_blade,Fleet Maintenance Companies,Hot,3.01,0,43
2024-07-04,WM1,Northeast,wiper_blade,Distributors / Jobbers,Hot,3.01,0,42
2024-07-04,WM2,Midwest,brake_pad_left,OEM Dealerships,Hot,3.01,0,18
2024-07-04,WM2,Midwest,brake_pad_left,Fleet Maintenance Companies,Hot,3.01,0,21
2024-07-04,WM2,Midwest,brake_pad_left,Distributors / Jobbers,Hot,3.01,0,28
2024-07-04,WM2,Midwest,brake_pad_right,OEM Dealerships,Hot,3.01,0,25
2024-07-04,WM2,Midwest,brake_pad_right,Fleet Maintenance Companies,Hot,3.01,0,22
2024-07-04,WM2,Midwest,brake_pad_right,Distributors / Jobbers,Hot,3.01,0,23
2024-07-04,WM2,Midwest,engine_oil_filter,OEM Dealerships,Hot,3.01,0,28
2024-07-04,WM2,Midwest,engine_oil_filter,Fleet Maintenance Companies,Hot,3.01,0,33
2024-07-04,WM2,Midwest,engine_oil_filter,Distributors / Jobbers,Hot,3.01,0,34
2024-07-04,WM2,Midwest,fuel_filter,OEM Dealerships,Hot,3.01,0,18
2024-07-04,WM2,Midwest,fuel_filter,Fleet Maintenance Companies,Hot,3.01,0,21
2024-07-04,WM2,Midwest,fuel_filter,Distributors / Jobbers,Hot,3.01,0,18
2024-07-04,WM2,Midwest,air_filter,OEM Dealerships,Hot,3.01,0,26
2024-07-04,WM2,Midwest,air_filter,Fleet Maintenance Companies,Hot,3.01,0,32
2024-07-04,WM2,Midwest,air_filter,Distributors / Jobbers,Hot,3.01,0,25
2024-07-04,WM2,Midwest,wiper_blade,OEM Dealerships,Hot,3.01,0,38
2024-07-04,WM2,Midwest,wiper_blade,Fleet Maintenance Companies,Hot,3.01,0,32
2024-07-04,WM2,Midwest,wiper_blade,Distributors / Jobbers,Hot,3.01,0,30
2024-07-04,WM3,South,brake_pad_left,OEM Dealerships,Hot,3.01,0,22
2024-07-04,WM3,South,brake_pad_left,Fleet Maintenance Companies,Hot,3.01,0,29
2024-07-04,WM3,South,brake_pad_left,Distributors / Jobbers,Hot,3.01,0,25
2024-07-04,WM3,South,brake_pad_right,OEM Dealerships,Hot,3.01,0,25
2024-07-04,WM3,South,brake_pad_right,Fleet Maintenance Companies,Hot,3.01,0,21
2024-07-04,WM3,South,brake_pad_right,Distributors / Jobbers,Hot,3.01,0,24
2024-07-04,WM3,South,engine_oil_filter,OEM Dealerships,Hot,3.01,0,27
2024-07-04,WM3,South,engine_oil_filter,Fleet Maintenance Companies,Hot,3.01,0,31
2024-07-04,WM3,South,engine_oil_filter,Distributors / Jobbers,Hot,3.01,0,27
2024-07-04,WM3,South,fuel_filter,OEM Dealerships,Hot,3.01,0,18
2024-07-04,WM3,South,fuel_filter,Fleet Maintenance Companies,Hot,3.01,0,26
2024-07-04,WM3,South,fuel_filter,Distributors / Jobbers,Hot,3.01,0,18
2024-07-04,WM3,South,air_filter,OEM Dealerships,Hot,3.01,0,19
2024-07-04,WM3,South,air_filter,Fleet Maintenance Companies,Hot,3.01,0,23
2024-07-04,WM3,South,air_filter,Distributors / Jobbers,Hot,3.01,0,21
2024-07-04,WM3,South,wiper_blade,OEM Dealerships,Hot,3.01,0,27
2024-07-04,WM3,South,wiper_blade,Fleet Maintenance Companies,Hot,3.01,0,34
2024-07-04,WM3,South,wiper_blade,Distributors / Jobbers,Hot,3.01,0,34
2024-07-04,WM4,West,brake_pad_left,OEM Dealerships,Hot,3.01,0,18
2024-07-04,WM4,West,brake_pad_left,Fleet Maintenance Companies,Hot,3.01,0,29
2024-07-04,WM4,West,brake_pad_left,Distributors / Jobbers,Hot,3.01,0,20
2024-07-04,WM4,West,brake_pad_right,OEM Dealerships,Hot,3.01,0,21
2024-07-04,WM4,West,brake_pad_right,Fleet Maintenance Companies,Hot,3.01,0,27
2024-07-04,WM4,West,brake_pad_right,Distributors / Jobbers,Hot,3.01,0,20
2024-07-04,WM4,West,engine_oil_filter,OEM Dealerships,Hot,3.01,0,23
2024-07-04,WM4,West,engine_oil_filter,Fleet Maintenance Companies,Hot,3.01,0,36
2024-07-04,WM4,West,engine_oil_filter,Distributors / Jobbers,Hot,3.01,0,28
2024-07-04,WM4,West,fuel_filter,OEM Dealerships,Hot,3.01,0,19
2024-07-04,WM4,West,fuel_filter,Fleet Maintenance Companies,Hot,3.01,0,27
2024-07-04,WM4,West,fuel_filter,Distributors / Jobbers,Hot,3.01,0,22
2024-07-04,WM4,West,air_filter,OEM Dealerships,Hot,3.01,0,28
2024-07-04,WM4,West,air_filter,Fleet Maintenance Companies,Hot,3.01,0,25
2024-07-04,WM4,West,air_filter,Distributors / Jobbers,Hot,3.01,0,22
2024-07-04,WM4,West,wiper_blade,OEM Dealerships,Hot,3.01,0,34
2024-07-04,WM4,West,wiper_blade,Fleet Maintenance Companies,Hot,3.01,0,39
2024-07-04,WM4,West,wiper_blade,Distributors / Jobbers,Hot,3.01,0,33
2024-07-05,WM1,Northeast,brake_pad_left,OEM Dealerships,Hot,3.06,0,25
2024-07-05,WM1,Northeast,brake_pad_left,Fleet Maintenance Companies,Hot,3.06,0,29
2024-07-05,WM1,Northeast,brake_pad_left,Distributors / Jobbers,Hot,3.06,0,23
2024-07-05,WM1,Northeast,brake_pad_right,OEM Dealerships,Hot,3.06,0,21
2024-07-05,WM1,Northeast,brake_pad_right,Fleet Maintenance Companies,Hot,3.06,0,25
2024-07-05,WM1,Northeast,brake_pad_right,Distributors / Jobbers,Hot,3.06,0,26
2024-07-05,WM1,Northeast,engine_oil_filter,OEM Dealerships,Hot,3.06,0,31
2024-07-05,WM1,Northeast,engine_oil_filter,Fleet Maintenance Companies,Hot,3.06,0,30
2024-07-05,WM1,Northeast,engine_oil_filter,Distributors / Jobbers,Hot,3.06,0,29
2024-07-05,WM1,Northeast,fuel_filter,OEM Dealerships,Hot,3.06,0,18
2024-07-05,WM1,Northeast,fuel_filter,Fleet Maintenance Companies,Hot,3.06,0,27
2024-07-05,WM1,Northeast,fuel_filter,Distributors / Jobbers,Hot,3.06,0,20
2024-07-05,WM1,Northeast,air_filter,OEM Dealerships,Hot,3.06,0,23
2024-07-05,WM1,Northeast,air_filter,Fleet Maintenance Companies,Hot,3.06,0,30
2024-07-05,WM1,Northeast,air_filter,Distributors / Jobbers,Hot,3.06,0,29
2024-07-05,WM1,Northeast,wiper_blade,OEM Dealerships,Hot,3.06,0,32
2024-07-05,WM1,Northeast,wiper_blade,Fleet Maintenance Companies,Hot,3.06,0,46
2024-07-05,WM1,Northeast,wiper_blade,Distributors / Jobbers,Hot,3.06,0,37
2024-07-05,WM2,Midwest,brake_pad_left,OEM Dealerships,Hot,3.06,0,22
2024-07-05,WM2,Midwest,brake_pad_left,Fleet Maintenance Companies,Hot,3.06,0,28
2024-07-05,WM2,Midwest,brake_pad_left,Distributors / Jobbers,Hot,3.06,0,19
2024-07-05,WM2,Midwest,brake_pad_right,OEM Dealerships,Hot,3.06,0,22
2024-07-05,WM2,Midwest,brake_pad_right,Fleet Maintenance Companies,Hot,3.06,0,28
2024-07-05,WM2,Midwest,brake_pad_right,Distributors / Jobbers,Hot,3.06,0,21
2024-07-05,WM2,Midwest,engine_oil_filter,OEM Dealerships,Hot,3.06,0,28
2024-07-05,WM2,Midwest,engine_oil_filter,Fleet Maintenance Companies,Hot,3.06,0,31
2024-07-05,WM2,Midwest,engine_oil_filter,Distributors / Jobbers,Hot,3.06,0,35
2024-07-05,WM2,Midwest,fuel_filter,OEM Dealerships,Hot,3.06,0,19
2024-07-05,WM2,Midwest,fuel_filter,Fleet Maintenance Companies,Hot,3.06,0,21
2024-07-05,WM2,Midwest,fuel_filter,Distributors / Jobbers,Hot,3.06,0,17
2024-07-05,WM2,Midwest,air_filter,OEM Dealerships,Hot,3.06,0,21
2024-07-05,WM2,Midwest,air_filter,Fleet Maintenance Companies,Hot,3.06,0,27
2024-07-05,WM2,Midwest,air_filter,Distributors / Jobbers,Hot,3.06,0,29
2024-07-05,WM2,Midwest,wiper_blade,OEM Dealerships,Hot,3.06,0,37
2024-07-05,WM2,Midwest,wiper_blade,Fleet Maintenance Companies,Hot,3.06,0,42
2024-07-05,WM2,Midwest,wiper_blade,Distributors / Jobbers,Hot,3.06,0,32
2024-07-05,WM3,South,brake_pad_left,OEM Dealerships,Hot,3.06,0,19
2024-07-05,WM3,South,brake_pad_left,Fleet Maintenance Companies,Hot,3.06,0,20
2024-07-05,WM3,South,brake_pad_left,Distributors / Jobbers,Hot,3.06,0,23
2024-07-05,WM3,South,brake_pad_right,OEM Dealerships,Hot,3.06,0,21
2024-07-05,WM3,South,brake_pad_right,Fleet Maintenance Companies,Hot,3.06,0,30
2024-07-05,WM3,South,brake_pad_right,Distributors / Jobbers,Hot,3.06,0,19
2024-07-05,WM3,South,engine_oil_filter,OEM Dealerships,Hot,3.06,0,28
2024-07-05,WM3,South,engine_oil_filter,Fleet Maintenance Companies,Hot,3.06,0,27
2024-07-05,WM3,South,engine_oil_filter,Distributors / Jobbers,Hot,3.06,0,29
2024-07-05,WM3,South,fuel_filter,OEM Dealerships,Hot,3.06,0,23
2024-07-05,WM3,South,fuel_filter,Fleet Maintenance Companies,Hot,3.06,0,21
2024-07-05,WM3,South,fuel_filter,Distributors / Jobbers,Hot,3.06,0,19
2024-07-05,WM3,South,air_filter,OEM Dealerships,Hot,3.06,0,19
2024-07-05,WM3,South,air_filter,Fleet Maintenance Companies,Hot,3.06,0,30
2024-07-05,WM3,South,air_filter,Distributors / Jobbers,Hot,3.06,0,30
2024-07-05,WM3,South,wiper_blade,OEM Dealerships,Hot,3.06,0,35
2024-07-05,WM3,South,wiper_blade,Fleet Maintenance Companies,Hot,3.06,0,33
2024-07-05,WM3,South,wiper_blade,Distributors / Jobbers,Hot,3.06,0,35
2024-07-05,WM4,West,brake_pad_left,OEM Dealerships,Hot,3.06,0,22
2024-07-05,WM4,West,brake_pad_left,Fleet Maintenance Companies,Hot,3.06,0,25
2024-07-05,WM4,West,brake_pad_left,Distributors / Jobbers,Hot,3.06,0,25
2024-07-05,WM4,West,brake_pad_right,OEM Dealerships,Hot,3.06,0,19
2024-07-05,WM4,West,brake_pad_right,Fleet Maintenance Companies,Hot,3.06,0,22
2024-07-05,WM4,West,brake_pad_right,Distributors / Jobbers,Hot,3.06,0,19
2024-07-05,WM4,West,engine_oil_filter,OEM Dealerships,Hot,3.06,0,23
2024-07-05,WM4,West,engine_oil_filter,Fleet Maintenance Companies,Hot,3.06,0,35
2024-07-05,WM4,West,engine_oil_filter,Distributors / Jobbers,Hot,3.06,0,30
2024-07-05,WM4,West,fuel_filter,OEM Dealerships,Hot,3.06,0,19
2024-07-05,WM4,West,fuel_filter,Fleet Maintenance Companies,Hot,3.06,0,21
2024-07-05,WM4,West,fuel_filter,Distributors / Jobbers,Hot,3.06,0,25
2024-07-05,WM4,West,air_filter,OEM Dealerships,Hot,3.06,0,28
2024-07-05,WM4,West,air_filter,Fleet Maintenance Companies,Hot,3.06,0,29
2024-07-05,WM4,West,air_filter,Distributors / Jobbers,Hot,3.06,0,29
2024-07-05,WM4,West,wiper_blade,OEM Dealerships,Hot,3.06,0,38
2024-07-05,WM4,West,wiper_blade,Fleet Maintenance Companies,Hot,3.06,0,34
2024-07-05,WM4,West,wiper_blade,Distributors / Jobbers,Hot,3.06,0,37
2024-07-06,WM1,Northeast,brake_pad_left,OEM Dealerships,Hot,3.13,0,18
2024-07-06,WM1,Northeast,brake_pad_left,Fleet Maintenance Companies,Hot,3.13,0,30
2024-07-06,WM1,Northeast,brake_pad_left,Distributors / Jobbers,Hot,3.13,0,28
2024-07-06,WM1,Northeast,brake_pad_right,OEM Dealerships,Hot,3.13,0,26
2024-07-06,WM1,Northeast,brake_pad_right,Fleet Maintenance Companies,Hot,3.13,0,21
2024-07-06,WM1,Northeast,brake_pad_right,Distributors / Jobbers,Hot,3.13,0,20
2024-07-06,WM1,Northeast,engine_oil_filter,OEM Dealerships,Hot,3.13,0,22
2024-07-06,WM1,Northeast,engine_oil_filter,Fleet Maintenance Companies,Hot,3.13,0,33
2024-07-06,WM1,Northeast,engine_oil_filter,Distributors / Jobbers,Hot,3.13,0,34
2024-07-06,WM1,Northeast,fuel_filter,OEM Dealerships,Hot,3.13,0,16
2024-07-06,WM1,Northeast,fuel_filter,Fleet Maintenance Companies,Hot,3.13,0,20
2024-07-06,WM1,Northeast,fuel_filter,Distributors / Jobbers,Hot,3.13,0,17
2024-07-06,WM1,Northeast,air_filter,OEM Dealerships,Hot,3.13,0,21
2024-07-06,WM1,Northeast,air_filter,Fleet Maintenance Companies,Hot,3.13,0,23
2024-07-06,WM1,Northeast,air_filter,Distributors / Jobbers,Hot,3.13,0,31
2024-07-06,WM1,Northeast,wiper_blade,OEM Dealerships,Hot,3.13,0,31
2024-07-06,WM1,Northeast,wiper_blade,Fleet Maintenance Companies,Hot,3.13,0,38
2024-07-06,WM1,Northeast,wiper_blade,Distributors / Jobbers,Hot,3.13,0,42
2024-07-06,WM2,Midwest,brake_pad_left,OEM Dealerships,Hot,3.13,0,23
2024-07-06,WM2,Midwest,brake_pad_left,Fleet Maintenance Companies,Hot,3.13,0,25
2024-07-06,WM2,Midwest,brake_pad_left,Distributors / Jobbers,Hot,3.13,0,26
2024-07-06,WM2,Midwest,brake_pad_right,OEM Dealerships,Hot,3.13,0,22
2024-07-06,WM2,Midwest,brake_pad_right,Fleet Maintenance Companies,Hot,3.13,0,27
2024-07-06,WM2,Midwest,brake_pad_right,Distributors / Jobbers,Hot,3.13,0,25
2024-07-06,WM2,Midwest,engine_oil_filter,OEM Dealerships,Hot,3.13,0,29
2024-07-06,WM2,Midwest,engine_oil_filter,Fleet Maintenance Companies,Hot,3.13,0,25
2024-07-06,WM2,Midwest,engine_oil_filter,Distributors / Jobbers,Hot,3.13,0,27
2024-07-06,WM2,Midwest,fuel_filter,OEM Dealerships,Hot,3.13,0,17
2024-07-06,WM2,Midwest,fuel_filter,Fleet Maintenance Companies,Hot,3.13,0,23
2024-07-06,WM2,Midwest,fuel_filter,Distributors / Jobbers,Hot,3.13,0,18
2024-07-06,WM2,Midwest,air_filter,OEM Dealerships,Hot,3.13,0,20
2024-07-06,WM2,Midwest,air_filter,Fleet Maintenance Companies,Hot,3.13,0,29
2024-07-06,WM2,Midwest,air_filter,Distributors / Jobbers,Hot,3.13,0,30
2024-07-06,WM2,Midwest,wiper_blade,OEM Dealerships,Hot,3.13,0,32
2024-07-06,WM2,Midwest,wiper_blade,Fleet Maintenance Companies,Hot,3.13,0,44
2024-07-06,WM2,Midwest,wiper_blade,Distributors / Jobbers,Hot,3.13,0,36
2024-07-06,WM3,South,brake_pad_left,OEM Dealerships,Hot,3.13,0,22
2024-07-06,WM3,South,brake_pad_left,Fleet Maintenance Companies,Hot,3.13,0,23
2024-07-06,WM3,South,brake_pad_left,Distributors / Jobbers,Hot,3.13,0,24
2024-07-06,WM3,South,brake_pad_right,OEM Dealerships,Hot,3.13,0,23
2024-07-06,WM3,South,brake_pad_right,Fleet Maintenance Companies,Hot,3.13,0,29
2024-07-06,WM3,South,brake_pad_right,Distributors / Jobbers,Hot,3.13,0,21
2024-07-06,WM3,South,engine_oil_filter,OEM Dealerships,Hot,3.13,0,23
2024-07-06,WM3,South,engine_oil_filter,Fleet Maintenance Companies,Hot,3.13,0,38
2024-07-06,WM3,South,engine_oil_filter,Distributors / Jobbers,Hot,3.13,0,25
2024-07-06,WM3,South,fuel_filter,OEM Dealerships,Hot,3.13,0,22
2024-07-06,WM3,South,fuel_filter,Fleet Maintenance Companies,Hot,3.13,0,19
2024-07-06,WM3,South,fuel_filter,Distributors / Jobbers,Hot,3.13,0,23
2024-07-06,WM3,South,air_filter,OEM Dealerships,Hot,3.13,0,22
2024-07-06,WM3,South,air_filter,Fleet Maintenance Companies,Hot,3.13,0,27
2024-07-06,WM3,South,air_filter,Distributors / Jobbers,Hot,3.13,0,22
2024-07-06,WM3,South,wiper_blade,OEM Dealerships,Hot,3.13,0,35
2024-07-06,WM3,South,wiper_blade,Fleet Maintenance Companies,Hot,3.13,0,35
2024-07-06,WM3,South,wiper_blade,Distributors / Jobbers,Hot,3.13,0,33
2024-07-06,WM4,West,brake_pad_left,OEM Dealerships,Hot,3.13,0,24
2024-07-06,WM4,West,brake_pad_left,Fleet Maintenance Companies,Hot,3.13,0,22
2024-07-06,WM4,West,brake_pad_left,Distributors / Jobbers,Hot,3.13,0,19
2024-07-06,WM4,West,brake_pad_right,OEM Dealerships,Hot,3.13,0,18
2024-07-06,WM4,West,brake_pad_right,Fleet Maintenance Companies,Hot,3.13,0,25
2024-07-06,WM4,West,brake_pad_right,Distributors / Jobbers,Hot,3.13,0,20
2024-07-06,WM4,West,engine_oil_filter,OEM Dealerships,Hot,3.13,0,30
2024-07-06,WM4,West,engine_oil_filter,Fleet Maintenance Companies,Hot,3.13,0,31
2024-07-06,WM4,West,engine_oil_filter,Distributors / Jobbers,Hot,3.13,0,26
2024-07-06,WM4,West,fuel_filter,OEM Dealerships,Hot,3.13,0,21
2024-07-06,WM4,West,fuel_filter,Fleet Maintenance Companies,Hot,3.13,0,19
2024-07-06,WM4,West,fuel_filter,Distributors / Jobbers,Hot,3.13,0,25
2024-07-06,WM4,West,air_filter,OEM Dealerships,Hot,3.13,0,22
2024-07-06,WM4,West,air_filter,Fleet Maintenance Companies,Hot,3.13,0,27
2024-07-06,WM4,West,air_filter,Distributors / Jobbers,Hot,3.13,0,31
2024-07-06,WM4,West,wiper_blade,OEM Dealerships,Hot,3.13,0,28
2024-07-06,WM4,West,wiper_blade,Fleet Maintenance Companies,Hot,3.13,0,39
2024-07-06,WM4,West,wiper_blade,Distributors / Jobbers,Hot,3.13,0,36
2024-07-07,WM1,Northeast,brake_pad_left,OEM Dealerships,Hot,2.97,0,22
2024-07-07,WM1,Northeast,brake_pad_left,Fleet Maintenance Companies,Hot,2.97,0,29
2024-07-07,WM1,Northeast,brake_pad_left,Distributors / Jobbers,Hot,2.97,0,19
2024-07-07,WM1,Northeast,brake_pad_right,OEM Dealerships,Hot,2.97,0,23
2024-07-07,WM1,Northeast,brake_pad_right,Fleet Maintenance Companies,Hot,2.97,0,23
2024-07-07,WM1,Northeast,brake_pad_right,Distributors / Jobbers,Hot,2.97,0,20
2024-07-07,WM1,Northeast,engine_oil_filter,OEM Dealerships,Hot,2.97,0,26
2024-07-07,WM1,Northeast,engine_oil_filter,Fleet Maintenance Companies,Hot,2.97,0,32
2024-07-07,WM1,Northeast,engine_oil_filter,Distributors / Jobbers,Hot,2.97,0,24
2024-07-07,WM1,Northeast,fuel_filter,OEM Dealerships,Hot,2.97,0,19
2024-07-07,WM1,Northeast,fuel_filter,Fleet Maintenance Companies,Hot,2.97,0,24
2024-07-07,WM1,Northeast,fuel_filter,Distributors / Jobbers,Hot,2.97,0,24
2024-07-07,WM1,Northeast,air_filter,OEM Dealerships,Hot,2.97,0,23
2024-07-07,WM1,Northeast,air_filter,Fleet Maintenance Companies,Hot,2.97,0,22
2024-07-07,WM1,Northeast,air_filter,Distributors / Jobbers,Hot,2.97,0,30
2024-07-07,WM1,Northeast,wiper_blade,OEM Dealerships,Hot,2.97,0,28
2024-07-07,WM1,Northeast,wiper_blade,Fleet Maintenance Companies,Hot,2.97,0,36
2024-07-07,WM1,Northeast,wiper_blade,Distributors / Jobbers,Hot,2.97,0,33
2024-07-07,WM2,Midwest,brake_pad_left,OEM Dealerships,Hot,2.97,0,25
2024-07-07,WM2,Midwest,brake_pad_left,Fleet Maintenance Companies,Hot,2.97,0,30
2024-07-07,WM2,Midwest,brake_pad_left,Distributors / Jobbers,Hot,2.97,0,21
2024-07-07,WM2,Midwest,brake_pad_right,OEM Dealerships,Hot,2.97,0,21
2024-07-07,WM2,Midwest,brake_pad_right,Fleet Maintenance Companies,Hot,2.97,0,28
2024-07-07,WM2,Midwest,brake_pad_right,Distributors / Jobbers,Hot,2.97,0,25
2024-07-07,WM2,Midwest,engine_oil_filter,OEM Dealerships,Hot,2.97,0,23
2024-07-07,WM2,Midwest,engine_oil_filter,Fleet Maintenance Companies,Hot,2.97,0,35
2024-07-07,WM2,Midwest,engine_oil_filter,Distributors / Jobbers,Hot,2.97,0,35
2024-07-07,WM2,Midwest,fuel_filter,OEM Dealerships,Hot,2.97,0,21
2024-07-07,WM2,Midwest,fuel_filter,Fleet Maintenance Companies,Hot,2.97,0,26
2024-07-07,WM2,Midwest,fuel_filter,Distributors / Jobbers,Hot,2.97,0,22
2024-07-07,WM2,Midwest,air_filter,OEM Dealerships,Hot,2.97,0,27
2024-07-07,WM2,Midwest,air_filter,Fleet Maintenance Companies,Hot,2.97,0,32
2024-07-07,WM2,Midwest,air_filter,Distributors / Jobbers,Hot,2.97,0,27
2024-07-07,WM2,Midwest,wiper_blade,OEM Dealerships,Hot,2.97,0,39
2024-07-07,WM2,Midwest,wiper_blade,Fleet Maintenance Companies,Hot,2.97,0,44
2024-07-07,WM2,Midwest,wiper_blade,Distributors / Jobbers,Hot,2.97,0,32
2024-07-07,WM3,South,brake_pad_left,OEM Dealerships,Hot,2.97,0,18
2024-07-07,WM3,South,brake_pad_left,Fleet Maintenance Companies,Hot,2.97,0,21
2024-07-07,WM3,South,brake_pad_left,Distributors / Jobbers,Hot,2.97,0,26
2024-07-07,WM3,South,brake_pad_right,OEM Dealerships,Hot,2.97,0,26
2024-07-07,WM3,South,brake_pad_right,Fleet Maintenance Companies,Hot,2.97,0,27
2024-07-07,WM3,South,brake_pad_right,Distributors / Jobbers,Hot,2.97,0,20
2024-07-07,WM3,South,engine_oil_filter,OEM Dealerships,Hot,2.97,0,31
2024-07-07,WM3,South,engine_oil_filter,Fleet Maintenance Companies,Hot,2.97,0,38
2024-07-07,WM3,South,engine_oil_filter,Distributors / Jobbers,Hot,2.97,0,24
2024-07-07,WM3,South,fuel_filter,OEM Dealerships,Hot,2.97,0,21
2024-07-07,WM3,South,fuel_filter,Fleet Maintenance Companies,Hot,2.97,0,23
2024-07-07,WM3,South,fuel_filter,Distributors / Jobbers,Hot,2.97,0,20
2024-07-07,WM3,South,air_filter,OEM Dealerships,Hot,2.97,0,20
2024-07-07,WM3,South,air_filter,Fleet Maintenance Companies,Hot,2.97,0,32
2024-07-07,WM3,South,air_filter,Distributors / Jobbers,Hot,2.97,0,26
2024-07-07,WM3,South,wiper_blade,OEM Dealerships,Hot,2.97,0,31
2024-07-07,WM3,South,wiper_blade,Fleet Maintenance Companies,Hot,2.97,0,35
